rank,name,source,weighted_rms_db,weighted_mae_db,shape_correlation,rms_1_6k_db,rms_6_8k_db,rms_8_10k_db,rms_10_12k_db,coverage_hz,path
111,DUNU EST 112,Jaytiss,1.913373672651453,1.1013004032632616,0.5297582916065494,1.394110853533042,1.0471620532499577,1.3800205072340745,11.868611462353583,20.0-19955.5,measurements/Jaytiss/data/in-ear/DUNU EST 112.csv
112,TANGZU Wan'er 2,Jaytiss,1.9229940141007018,1.3534160550509213,0.7358174623862971,1.4416616618641482,1.3423497219261442,4.99007578059089,7.374795591297254,20.0-19955.5,measurements/Jaytiss/data/in-ear/TANGZU Wan'er 2.csv
113,AüR Audio Aure,Jaytiss,1.9259781972187306,1.3555266360988885,0.6910079133544812,1.3589416283353635,2.618462313100051,3.808516084804967,8.181408093601885,20.0-19955.5,measurements/Jaytiss/data/in-ear/AüR Audio Aure.csv
114,Prisma Audio Azul,Jaytiss,1.9328751068366452,1.2840277834027771,0.6199834857946485,1.312485964662431,4.245272828147504,2.577889293072882,4.464760147990686,20.0-19955.5,measurements/Jaytiss/data/in-ear/Prisma Audio Azul.csv
115,Hidizs MP143 (gold nozzle),Jaytiss,1.9355671951481161,1.4544003832674222,0.45261908980402593,1.5385991733296294,3.3555667340970383,2.322611863476089,5.730774857153508,20.0-19955.5,measurements/Jaytiss/data/in-ear/Hidizs MP143 (gold nozzle).csv
116,Symphonium Audio X Elise Audio Europa,Jaytiss,1.9360894521640684,1.194203253746715,0.6108490173601377,1.2212188030405207,3.2561366528802207,5.01381408788068,5.531259123324391,20.0-19955.5,measurements/Jaytiss/data/in-ear/Symphonium Audio X Elise Audio Europa.csv
117,Kiwi Ears Airoso,Jaytiss,1.9404496458312408,1.4274720792740168,0.7400129741905258,1.602134369485353,3.5447851038658027,2.7978741361076827,1.8927510336224722,20.0-19955.5,measurements/Jaytiss/data/in-ear/Kiwi Ears Airoso.csv
118,Effect Audio X Elysian Pilgrim Noir,Jaytiss,1.9421065924206442,1.588990320940365,0.7597558005111467,1.6672962270676168,2.1430865675047204,3.9662476665836204,4.843650045225491,20.0-19955.5,measurements/Jaytiss/data/in-ear/Effect Audio X Elysian Pilgrim Noir.csv
119,Unique Melody Stardust,Jaytiss,1.9454838124023424,1.5972200477765537,0.4700131139621251,1.6724133347465353,2.41273382068581,3.4523349004987183,5.168380837709234,20.0-19955.5,measurements/Jaytiss/data/in-ear/Unique Melody Stardust.csv
120,BLON BL-03,Jaytiss,1.9456522947472281,1.3601675339961115,0.5202005473339666,1.5748626864721083,2.4850576141546696,4.0747911494977345,5.434467183221836,20.0-19955.5,measurements/Jaytiss/data/in-ear/BLON BL-03.csv
121,Moondrop Variations,Jaytiss,1.9556848249794345,1.4645612816061848,0.6325195233994461,1.4247272859262423,2.772172537666395,4.471600158583871,6.302789052229867,20.0-19955.5,measurements/Jaytiss/data/in-ear/Moondrop Variations.csv
122,Shuoer S08,Jaytiss,1.964944260755169,1.4671477033914087,0.5665492922763999,1.8257129371392782,1.2982425834540459,1.672435525314916,7.618433751642209,20.0-19955.5,measurements/Jaytiss/data/in-ear/Shuoer S08.csv
123,KEFINE Quatio (silver nozzle),Jaytiss,1.971926744866552,1.3224219918080984,0.617540250349387,1.6960788266312137,3.231825305077071,0.5758438933853248,5.751705314020255,20.0-19955.5,measurements/Jaytiss/data/in-ear/KEFINE Quatio (silver nozzle).csv
124,EPZ P50,Jaytiss,1.977752122713359,1.2705372381904332,0.6736021183239969,1.2928238971447412,0.8151010104213193,6.33862401087558,7.48019897585037,20.0-19955.5,measurements/Jaytiss/data/in-ear/EPZ P50.csv
125,Moondrop Aria 2,Jaytiss,1.9970805776334555,1.6265470389144168,0.7519193348874736,1.7207707504316803,2.1366227187327436,3.3456805348688023,6.5852180830994245,20.0-19955.5,measurements/Jaytiss/data/in-ear/Moondrop Aria 2.csv
126,ThieAudio Prestige LTD,Jaytiss,2.0007930653552157,1.1554419415688146,0.5430239527754299,0.7835521204983555,4.5389305248667835,4.9176864627601,6.04689110734904,20.0-19955.5,measurements/Jaytiss/data/in-ear/ThieAudio Prestige LTD.csv
127,Symphonium Audio Crimson,Jaytiss,2.0046351381160097,1.3763764056399765,0.660608595273015,1.562591713472653,3.555560980712889,3.9014177568539705,2.5586124560207817,20.0-19955.5,measurements/Jaytiss/data/in-ear/Symphonium Audio Crimson.csv
128,PlusSound Volta,Jaytiss,2.011440235098,1.5120760646860385,0.46706724393191895,1.6852903031546087,3.242498570816187,3.7420709507688446,1.5353086232905064,20.0-19955.5,measurements/Jaytiss/data/in-ear/PlusSound Volta.csv
129,ZiiGaat x HBB Arcadia,Jaytiss,2.0166936477840363,1.5661900797567676,0.8132455537194204,1.4791440627888714,4.419595817103587,1.2054740353226112,4.560833900664269,20.0-19955.5,measurements/Jaytiss/data/in-ear/ZiiGaat x HBB Arcadia.csv
130,AFUL Performer 7,Jaytiss,2.0183374247641948,1.508911665736661,0.5579752616298025,1.7229325630190613,0.8991402321832475,4.1272887619325935,7.631381356455353,20.0-19955.5,measurements/Jaytiss/data/in-ear/AFUL Performer 7.csv
131,TANGZU x HBB XuanNv,Jaytiss,2.0196145401435537,1.222132333315599,0.6681717233129082,1.2805896673505952,1.4357837470668022,4.692192114444233,10.953990885300538,20.0-19955.5,measurements/Jaytiss/data/in-ear/TANGZU x HBB XuanNv.csv
132,TANGZU Zetian Wu,Jaytiss,2.022203091451529,1.4794399226551604,0.501949141163645,1.4278690041936737,4.579558675921551,2.512312278196829,2.3846059574842533,20.0-19955.5,measurements/Jaytiss/data/in-ear/TANGZU Zetian Wu.csv
133,Kiwi Ears x Crinacle Singolo,Jaytiss,2.026360352378051,1.2639292675633194,0.6406373881339653,1.2252139679518788,0.7713161533492675,5.378991098239434,10.92836197666724,20.0-19955.5,measurements/Jaytiss/data/in-ear/Kiwi Ears x Crinacle Singolo.csv
134,Simgot Audio SuperMix 4,Jaytiss,2.02892175405474,1.6404818428622958,0.7930500816187431,1.9839430663759148,2.2468097140809737,2.353237475351015,2.0887259919291674,20.0-19955.5,measurements/Jaytiss/data/in-ear/Simgot Audio SuperMix 4.csv
135,KEFINE Quatio (gold nozzle),Jaytiss,2.0296663521150524,1.4123142542610099,0.6610404130458855,1.9993804129620758,1.975922826149575,1.076338484626466,4.836885924862102,20.0-19955.5,measurements/Jaytiss/data/in-ear/KEFINE Quatio (gold nozzle).csv
136,DUNU Falcon Ultra,Jaytiss,2.0312651258944054,1.1308580615410242,0.7500794470249871,1.225876854911217,2.9014169755326558,4.843459654374806,8.982902670634575,20.0-19955.5,measurements/Jaytiss/data/in-ear/DUNU Falcon Ultra.csv
137,7Hz Salnotes Dioko,Jaytiss,2.032936473890385,1.212416525149902,0.4080665379615109,1.0160053426110403,4.358067731871919,5.4384984192785835,3.6718467282448013,20.0-19955.5,measurements/Jaytiss/data/in-ear/7Hz Salnotes Dioko.csv
138,Audiosense DT200,Jaytiss,2.0356720006793223,1.731553077665507,0.6773673568244192,1.8156788021709827,1.5368211573793307,3.8235955740619834,6.2086961835311465,20.0-19955.5,measurements/Jaytiss/data/in-ear/Audiosense DT200.csv
139,Oriolus Monachaa,Jaytiss,2.040065808073201,1.6095412502554778,0.5259653379029549,1.761399221562877,3.0109730201290623,3.4279271512666085,3.5007559475012,20.0-19955.5,measurements/Jaytiss/data/in-ear/Oriolus Monachaa.csv
140,Fatfreq Maestro SE,Jaytiss,2.049167717839626,0.9881598685546427,0.48276128414413744,0.6475952317548898,4.619002551153329,6.471729929925073,1.0225287616354797,20.0-19955.5,measurements/Jaytiss/data/in-ear/Fatfreq Maestro SE.csv
141,Moondrop x Crinacle Blessing2 Dusk,Jaytiss,2.0586274872012216,1.412818848421371,0.528151549292032,1.3010597194293845,2.6799629229638295,4.269934504957111,10.157438656240885,20.0-19955.5,measurements/Jaytiss/data/in-ear/Moondrop x Crinacle Blessing2 Dusk.csv
142,KZ ZEX Pro,Jaytiss,2.060697745231668,1.535255941496757,0.44786979063465915,1.4376901122041312,3.5370282591041504,2.6978922768114835,8.696441347592412,20.0-19955.5,measurements/Jaytiss/data/in-ear/KZ ZEX Pro.csv
143,KZ Krila,Jaytiss,2.0678130225861917,1.5885314822812295,0.8553032897004914,2.0988506062623666,1.3483935779436278,2.9103196028983027,0.5756191578361531,20.0-19955.5,measurements/Jaytiss/data/in-ear/KZ Krila.csv
144,DUNU DK3001 BD,Jaytiss,2.0738740034655194,1.56090039222908,0.4514556352476979,1.5554318492419965,3.9610382168771707,3.568361871556609,3.912678697991676,20.0-19955.5,measurements/Jaytiss/data/in-ear/DUNU DK3001 BD.csv
145,AME Raven KR version,Jaytiss,2.0866315025174473,1.8238634212726885,0.8249222886158417,2.1258909751776125,1.1085545920664979,1.3301969298523377,5.018920250916683,20.0-19955.5,measurements/Jaytiss/data/in-ear/AME Raven KR version.csv
146,7Hz Timeless II,Jaytiss,2.1053223313395706,1.4743537151384873,0.5917205110519035,1.3960795515332443,3.721515174691898,4.538824881634022,6.644322123610428,20.0-19955.5,measurements/Jaytiss/data/in-ear/7Hz Timeless II.csv
147,7Hz Timless II,Jaytiss,2.1053223313395706,1.4743537151384873,0.5917205110519035,1.3960795515332443,3.721515174691898,4.538824881634022,6.644322123610428,20.0-19955.5,measurements/Jaytiss/data/in-ear/7Hz Timless II.csv
148,Moondrop May,Jaytiss,2.107397483114111,1.6506508743407364,0.8453355617997512,1.8353537688454,1.5521131807968371,4.476845829222662,6.2190343752322566,20.0-19955.5,measurements/Jaytiss/data/in-ear/Moondrop May.csv
149,"Fatfreq Grand Maestro (black module, up)",Jaytiss,2.1166690467530627,1.3701998935279436,0.6890366736919208,1.3382865281535232,3.5470805083351276,4.824880461953114,7.670309597444927,20.0-19955.5,"measurements/Jaytiss/data/in-ear/Fatfreq Grand Maestro (black module, up).csv"
150,Simgot Audio ET 142 (short black nozzle),Jaytiss,2.121699563598966,1.6811606927660432,0.6585444850929383,1.8503576854583539,3.14930947165088,3.735813612440462,1.972616819784571,20.0-19955.5,measurements/Jaytiss/data/in-ear/Simgot Audio ET 142 (short black nozzle).csv
151,AFUL Performer 8,Jaytiss,2.125549093674544,1.689294315738572,0.6531383944409072,1.9442350448203296,1.456740290263471,3.8312591615702343,6.111638236528892,20.0-19955.5,measurements/Jaytiss/data/in-ear/AFUL Performer 8.csv
152,NF ACOUS RA05,Jaytiss,2.139190718212864,1.3328571591938803,0.5733481501697392,0.8762241890323399,4.524986713879048,4.975590369845664,8.352577780065298,20.0-19955.5,measurements/Jaytiss/data/in-ear/NF ACOUS RA05.csv
153,Intime Sora Light (2019 Edition),Jaytiss,2.1400623456673897,1.5594875083365825,0.5234538080678184,1.656895345124745,2.709816562140154,4.901526843683244,6.364511169234642,20.0-19955.5,measurements/Jaytiss/data/in-ear/Intime Sora Light (2019 Edition).csv
154,SoftEars RSV,Jaytiss,2.1526912716621713,1.3058886575672728,0.5324922621186834,1.2792455506663278,1.4404504419176984,4.757752970285523,12.685630856196983,20.0-19955.5,measurements/Jaytiss/data/in-ear/SoftEars RSV.csv
155,ZiiGaat Cincotres,Jaytiss,2.1565679071296744,1.546182961672188,0.7943249650281254,1.3700308877445153,5.207889771361145,3.1746843957963673,1.2697255216841814,20.0-19955.5,measurements/Jaytiss/data/in-ear/ZiiGaat Cincotres.csv
156,ZEMPIREAUDIO ZE51B,Jaytiss,2.164256048630859,1.5019783474290698,0.49681885111929813,1.5000674496676754,2.7526901032594164,6.2924676331422145,5.315279438448974,20.0-19955.5,measurements/Jaytiss/data/in-ear/ZEMPIREAUDIO ZE51B.csv
157,Technics EAH-TZ700,Jaytiss,2.170319307842925,1.6806692080685577,0.24037217787867218,1.6579011996402777,4.3169368032798685,3.297684480710839,3.0898519026478595,20.0-19955.5,measurements/Jaytiss/data/in-ear/Technics EAH-TZ700.csv
158,Oriveti OD200,Jaytiss,2.1723620667411616,1.6161872868755167,0.8272394010685097,2.0188493269105394,2.118478545145631,3.5841172722249737,4.685383626457594,20.0-19955.5,measurements/Jaytiss/data/in-ear/Oriveti OD200.csv
159,ThieAudio Monarch MKIII,Jaytiss,2.1927306638240784,1.483018252087393,0.5783081846592747,2.1250501242764286,2.47616429798828,2.3778193489738073,3.367875137404409,20.0-19955.5,measurements/Jaytiss/data/in-ear/ThieAudio Monarch MKIII.csv
160,Kiwi Ears Aether,Jaytiss,2.193308057387313,1.4042100494056122,0.47624422541626954,1.2467140400804095,5.33158958069936,3.8610041035015756,3.095364770168613,20.0-19955.5,measurements/Jaytiss/data/in-ear/Kiwi Ears Aether.csv
161,Truthear Nova,Jaytiss,2.214520958019639,1.7471140260360591,0.7378078564702641,2.164457796784062,2.417486417852253,1.7320599957922247,4.301756260887195,20.0-19955.5,measurements/Jaytiss/data/in-ear/Truthear Nova.csv
162,SoftEars RS10,Jaytiss,2.2170503490771325,1.5262384713706143,0.5790383877827414,1.3202185654888139,2.9353578913899,4.922804072731871,11.038888128988628,20.0-19955.5,measurements/Jaytiss/data/in-ear/SoftEars RS10.csv
163,Truthear Gate,Jaytiss,2.225314061082461,1.4837476087020993,0.6782856087221831,1.5984050825975564,0.7086597889022566,5.716550713673204,10.20532064172588,20.0-19955.5,measurements/Jaytiss/data/in-ear/Truthear Gate.csv
164,MYER-AUDIO CKLVX D62,Jaytiss,2.2265539275621165,1.6737032018664204,0.7607429146876132,1.8905840465739343,3.810094704863857,2.8306947198163352,3.8114275678997256,20.0-19955.5,measurements/Jaytiss/data/in-ear/MYER-AUDIO CKLVX D62.csv
165,HeartField CU8,Jaytiss,2.228965044680453,1.495939821504468,0.6522112932000061,1.8603537181301528,1.7996926274731482,5.097166694412009,6.90670942911248,20.0-19955.5,measurements/Jaytiss/data/in-ear/HeartField CU8.csv
166,Moritz Paradise,Jaytiss,2.2290733662361317,1.5364462191246797,0.5444237795918824,1.375155208839136,4.358145446223962,4.138512565061767,7.906027293855964,20.0-19955.5,measurements/Jaytiss/data/in-ear/Moritz Paradise.csv
167,Moritz Paradise (off-on-off),Jaytiss,2.2290733662361317,1.5364462191246797,0.5444237795918824,1.375155208839136,4.358145446223962,4.138512565061767,7.906027293855964,20.0-19955.5,measurements/Jaytiss/data/in-ear/Moritz Paradise (off-on-off).csv
168,KZ Sonata (off-off-on-on),Jaytiss,2.2373952048343067,1.3856954853055934,0.7301476087955241,1.606293186633436,2.9195843565271407,4.198138009195843,9.816695434474326,20.0-19955.5,measurements/Jaytiss/data/in-ear/KZ Sonata (off-off-on-on).csv
169,AFUL Explorer,Jaytiss,2.241898261093433,1.7757226620609574,0.6455066232240072,2.2766773706229397,1.8648058903171165,1.474569409030562,3.9458882915107054,20.0-19955.5,measurements/Jaytiss/data/in-ear/AFUL Explorer.csv
170,Etymotic ER2SE,Jaytiss,2.2546727941645033,1.7112224761805157,0.8319747450546858,1.8259542856034439,3.187695020157011,5.3451273555668015,2.2421351834222207,20.0-19955.5,measurements/Jaytiss/data/in-ear/Etymotic ER2SE.csv
171,KZ Sonata (on-on-on-on),Jaytiss,2.259933152625523,1.4085332233766192,0.7346356180926443,1.6613116196543074,2.8420109608625355,4.214281613405993,9.761869205280943,20.0-19955.5,measurements/Jaytiss/data/in-ear/KZ Sonata (on-on-on-on).csv
172,KBEAR KB02,Jaytiss,2.263705546671295,1.7000707322554707,0.8175576866127336,2.3316822648323825,1.6262405580670458,2.143273220162818,2.1965007255433795,20.0-19955.5,measurements/Jaytiss/data/in-ear/KBEAR KB02.csv
173,Juzear 41T,Jaytiss,2.2649511777825033,1.568606348014166,0.7621237616955676,1.4470211521673915,4.785029830546646,3.4275536146886583,7.092009312776341,20.0-19955.5,measurements/Jaytiss/data/in-ear/Juzear 41T.csv
174,ZiiGaat Lush,Jaytiss,2.2654823325299485,1.81371013794885,0.683434665557042,1.702059573756668,2.6504466913077014,4.634625624822475,9.159653975505147,20.0-19955.5,measurements/Jaytiss/data/in-ear/ZiiGaat Lush.csv
175,Tanchjim Bunny,Jaytiss,2.2681582273192435,1.724667513832781,0.6180484642057607,1.7484838669041003,3.5254096887653636,4.105078495532771,7.026991639590859,20.0-19955.5,measurements/Jaytiss/data/in-ear/Tanchjim Bunny.csv
176,KZ Sonata (off-off-off-off),Jaytiss,2.271564067370779,1.4431232661575149,0.7449480467034509,1.7030885686075825,3.206023936672061,4.093747954532548,8.7802525449909,20.0-19955.5,measurements/Jaytiss/data/in-ear/KZ Sonata (off-off-off-off).csv
177,Penon Vortex,Jaytiss,2.273424782625201,1.3705929511634931,0.5192378467511446,1.8597114046134107,1.296141358693774,4.545220193716004,9.60699232629584,20.0-19955.5,measurements/Jaytiss/data/in-ear/Penon Vortex.csv
178,Oriveti bleqk Lowmaster,Jaytiss,2.2763738702935,1.7941501428074929,0.6253986216798623,2.0157265104760533,2.0166664759682114,4.5852362543865395,5.902271338398686,20.0-19955.5,measurements/Jaytiss/data/in-ear/Oriveti bleqk Lowmaster.csv
179,Tripowin Olina SE,Jaytiss,2.292621503644055,1.6853334496385821,0.5908720919021387,1.9691018546278192,3.227382522385596,4.0168919289588665,4.64633288490745,20.0-19955.5,measurements/Jaytiss/data/in-ear/Tripowin Olina SE.csv
180,TWISTURA Woodnote (standard nozzle),Jaytiss,2.2950028896610104,1.6165230950534164,0.7780179886365477,1.9226111684724094,1.4927549505241957,4.586434168628885,8.889598964373835,20.0-19955.5,measurements/Jaytiss/data/in-ear/TWISTURA Woodnote (standard nozzle).csv
181,SeeAudio Bravery AE,Jaytiss,2.301727152823903,1.91764028152466,0.6680140990397786,2.048372079631591,3.952438585289876,2.048267190744506,2.0972534801016556,20.0-19955.5,measurements/Jaytiss/data/in-ear/SeeAudio Bravery AE.csv
182,KZ Sonata (on-on-off-off),Jaytiss,2.3077214273276305,1.474439481922482,0.7455830843851007,1.7485516330811508,3.300101137720236,4.081779923860252,8.681700519437495,20.0-19955.5,measurements/Jaytiss/data/in-ear/KZ Sonata (on-on-off-off).csv
183,CCA Rhapsody (off-off-off-off),Jaytiss,2.315670123672151,1.9788068254465807,0.8600968794168218,2.3943029904809214,0.7541138981498163,2.489975368901958,3.737434832567706,20.0-19955.5,measurements/Jaytiss/data/in-ear/CCA Rhapsody (off-off-off-off).csv
184,KZ EDC Pro,Jaytiss,2.3205951720346443,1.7435277953423824,0.6569116160677444,1.8555192172284116,3.487471731428045,4.358244423762258,6.136479777892564,20.0-19955.5,measurements/Jaytiss/data/in-ear/KZ EDC Pro.csv
185,Rose Technics Aurora Ultra,Jaytiss,2.3222130274886443,1.7125128115027097,0.7114915952130122,1.6639303408459938,5.106987149435974,3.3035619197685566,2.340995355392078,20.0-19955.5,measurements/Jaytiss/data/in-ear/Rose Technics Aurora Ultra.csv
186,Simgot Audio EW200,Jaytiss,2.323210750840789,1.9317243978461096,0.8101398156171831,2.3338352790307755,1.5719712283839775,2.8112652968304297,3.9601102931237175,20.0-19955.5,measurements/Jaytiss/data/in-ear/Simgot Audio EW200.csv
187,SymphonyEars Hexad,Jaytiss,2.323569702061013,1.682096693863995,0.372086028296232,1.6344564458677464,4.363600638033859,3.18935047094938,8.18692050755125,20.0-19955.5,measurements/Jaytiss/data/in-ear/SymphonyEars Hexad.csv
188,Dita Audio Project M,Jaytiss,2.34745674736172,1.6460939485319546,0.2702996723608681,1.6801869577277657,3.5208850151792332,6.345323718623037,4.069600598384212,20.0-19955.5,measurements/Jaytiss/data/in-ear/Dita Audio Project M.csv
189,Moondrop Kadenz,Jaytiss,2.3477203027706377,1.7265740496091329,0.6968967834888021,1.8788757255663464,1.4136698699185755,4.879743754800996,10.07026026373007,20.0-19955.5,measurements/Jaytiss/data/in-ear/Moondrop Kadenz.csv
190,CCA Rhapsody (off-off-off-on),Jaytiss,2.347879505519821,2.0140056077662156,0.7691751415558565,2.291107007515252,1.7758925868366213,2.769682919207135,5.761809988678072,20.0-19955.5,measurements/Jaytiss/data/in-ear/CCA Rhapsody (off-off-off-on).csv
191,Juzear 81T,Jaytiss,2.3521300645641765,2.0326640787436885,0.7004717726184386,1.974701269296337,4.023043178429908,3.387179285443899,3.7278922746354515,20.0-19955.5,measurements/Jaytiss/data/in-ear/Juzear 81T.csv
192,tekkusai Lucid,Jaytiss,2.3543208598659757,1.3860484766209042,0.608704089564154,1.4963980885677277,1.5147662092850425,7.871610333788866,7.826275996129882,20.0-19955.5,measurements/Jaytiss/data/in-ear/tekkusai Lucid.csv
193,7th Acoustics Stargazer,Jaytiss,2.3823979353750135,1.670962228665868,0.5331214076332428,1.6423141296082167,4.264646964146444,3.901033084864096,8.747773847462692,20.0-19955.5,measurements/Jaytiss/data/in-ear/7th Acoustics Stargazer.csv
194,ARTTI R1,Jaytiss,2.3959962235094014,1.949752055137372,0.6878791124721505,2.205409166963554,3.2259037020020287,2.6310578569650698,4.963478345211095,20.0-19955.5,measurements/Jaytiss/data/in-ear/ARTTI R1.csv
195,Tin HiFi P1 Max II,Jaytiss,2.4060301392183385,1.6769769584096774,0.6243064197126402,1.7343609113917868,2.828071447997326,5.383708952905401,9.772619520045922,20.0-19955.5,measurements/Jaytiss/data/in-ear/Tin HiFi P1 Max II.csv
196,Kinera Celest Pandamon 2.0,Jaytiss,2.4102638741622693,1.4638396243091545,0.6616312026555409,1.13774452957749,1.9582080679162328,7.3438912043672895,12.58957505017706,20.0-19955.5,measurements/Jaytiss/data/in-ear/Kinera Celest Pandamon 2.0.csv
197,Symphonium Audio Giant,Jaytiss,2.4137545618400074,1.4947528116680688,0.5838297617082969,2.1583303474558595,1.725177459622001,5.442315821082761,5.055457807218919,20.0-19955.5,measurements/Jaytiss/data/in-ear/Symphonium Audio Giant.csv
198,AME Aura,Jaytiss,2.4249338676060317,1.5980478086784116,0.6673011169099509,1.7312932160464436,4.54005380749167,3.086080491861573,8.5606215017535,20.0-19955.5,measurements/Jaytiss/data/in-ear/AME Aura.csv
199,ZiiGaat Nuo,Jaytiss,2.435613271894416,1.7097727596622034,0.7074568940313498,2.5944245121127856,0.8089280167765228,1.0002575787803134,2.9949126385173637,20.0-19955.5,measurements/Jaytiss/data/in-ear/ZiiGaat Nuo.csv
200,AFUL Cantor,Jaytiss,2.4407660023623277,1.9116086893580373,0.2971939394837257,1.678549491121017,4.329657869645192,5.106948614782865,7.11811284198969,20.0-19955.5,measurements/Jaytiss/data/in-ear/AFUL Cantor.csv
201,InAwaken Dawn Ms,Jaytiss,2.4458148849522585,1.8589989425743407,0.7349443436714542,2.400340552679286,0.8709108125304814,3.55064624373346,6.12415223888671,20.0-19955.5,measurements/Jaytiss/data/in-ear/InAwaken Dawn Ms.csv
202,Shuoer EJ07,Jaytiss,2.44787544789565,1.175732270827527,0.701982784147928,0.9134709744986125,4.258393208924639,6.414621143801293,11.763812980423436,20.0-19955.5,measurements/Jaytiss/data/in-ear/Shuoer EJ07.csv
203,Shortbus Audio Fat Earth,Jaytiss,2.4603154468856645,2.0296588248506024,0.27093472452278433,2.0506564934534004,4.063792565991862,4.380577058984629,2.520334094889717,20.0-19955.5,measurements/Jaytiss/data/in-ear/Shortbus Audio Fat Earth.csv
204,ZiiGaat Doscinco,Jaytiss,2.4619542296316856,1.7421538831973244,0.5760701813121784,2.182390437471065,3.828745101812998,3.020693151412152,4.145727539826885,20.0-19955.5,measurements/Jaytiss/data/in-ear/ZiiGaat Doscinco.csv
205,PlusSound Sonora,Jaytiss,2.4734453859623082,1.6366254081350762,0.2733475849284423,1.9275142943472015,4.6979441648293365,4.1495336394558615,2.9349209751887413,20.0-19955.5,measurements/Jaytiss/data/in-ear/PlusSound Sonora.csv
206,Kefine Klanar,Jaytiss,2.4803835106677457,1.9234464933807054,0.5848825973809127,1.9670547207440576,4.619431133144958,3.8599615243863457,3.7692920989726164,20.0-19955.5,measurements/Jaytiss/data/in-ear/Kefine Klanar.csv
207,CVJ Shadowblade,Jaytiss,2.4895799721270673,1.496457844397747,0.5843005151420579,1.9954862156034885,2.3595387683517925,6.133768366469593,7.285871622317271,20.0-19955.5,measurements/Jaytiss/data/in-ear/CVJ Shadowblade.csv
208,Kinera Verdandi,Jaytiss,2.49204692030481,2.0701258683685175,0.7096789059125939,2.236858856667261,2.0954752919135045,4.68086373594374,6.879142238793183,20.0-19955.5,measurements/Jaytiss/data/in-ear/Kinera Verdandi.csv
209,KEFINE Delci,Jaytiss,2.4963554807474586,1.696440940591452,0.48130575569633016,2.066805274338567,4.245651615468928,3.59739308303399,5.0011705881206465,20.0-19955.5,measurements/Jaytiss/data/in-ear/KEFINE Delci.csv
210,Moondrop Blessing 3,Jaytiss,2.5112178145296746,1.8746137260599045,0.620059126643092,2.1923320070906542,2.3791650105618682,4.7905320399686975,7.4032242364176835,20.0-19955.5,measurements/Jaytiss/data/in-ear/Moondrop Blessing 3.csv
211,CCA Rhapsody (off-off-on-on),Jaytiss,2.512986521895641,2.1609504108118536,0.7543426287064919,2.454707898587276,2.2628948631659522,2.689831623921843,5.578640917332255,20.0-19955.5,measurements/Jaytiss/data/in-ear/CCA Rhapsody (off-off-on-on).csv
212,Night Oblivion Butastur (on-off),Jaytiss,2.5229496460961656,1.8487329211877828,0.6652658991198602,1.5765405184563415,6.386220458640106,2.3411101120017643,2.7710255095917717,20.0-19955.5,measurements/Jaytiss/data/in-ear/Night Oblivion Butastur (on-off).csv
213,Noble Audio Knight,Jaytiss,2.52406415428871,1.7044018444398856,0.5862634321558249,1.7489662797069299,2.5806908686911747,6.585354368497177,9.996677905386646,20.0-19955.5,measurements/Jaytiss/data/in-ear/Noble Audio Knight.csv
214,Simgot Audio EW300 DSP,Jaytiss,2.527527385404143,1.839359595766095,0.7425267513047424,1.8857422013050247,1.7319474614811186,7.025011493920285,8.736972203986404,20.0-19955.5,measurements/Jaytiss/data/in-ear/Simgot Audio EW300 DSP.csv
215,CVJ ShadowBlade (black nozzle),Jaytiss,2.5295032931729415,2.015510921179527,0.40491537875044464,2.1131752511827493,2.978301474544165,5.339277605488723,6.4964375051784025,20.0-19955.5,measurements/Jaytiss/data/in-ear/CVJ ShadowBlade (black nozzle).csv
216,Meze Alba,Jaytiss,2.532280705142865,1.8858135039508577,0.5354112791333905,2.0846659635212696,3.945316026216016,3.3401501582435054,7.628939590545097,20.0-19955.5,measurements/Jaytiss/data/in-ear/Meze Alba.csv
217,CCA Rhapsody (on-on-on-on),Jaytiss,2.5430392753131694,2.183776022350846,0.8020927593125372,2.59778038947234,1.8128226306362383,2.2002947094938605,4.1209599413071665,20.0-19955.5,measurements/Jaytiss/data/in-ear/CCA Rhapsody (on-on-on-on).csv
218,Tripowin Kailua,Jaytiss,2.5444261158448387,1.6135864549670482,0.4632236933719968,1.6223899720116073,5.4800574746886905,4.903018368034843,5.056496478169299,20.0-19955.5,measurements/Jaytiss/data/in-ear/Tripowin Kailua.csv
219,"Fatfreq Grand Maestro (bluemodule, down)",Jaytiss,2.5446271257230104,1.7113579722324441,0.6630860773998776,1.736839273358986,4.946395872549172,5.73301354670612,3.5918130248713074,20.0-19955.5,"measurements/Jaytiss/data/in-ear/Fatfreq Grand Maestro (bluemodule, down).csv"
220,Tin HiFi T4 Plus,Jaytiss,2.546054791386365,1.9878629283095057,0.8044981426273924,2.503316491576283,3.06783829128497,2.3411783342461328,1.4618946931257792,20.0-19955.5,measurements/Jaytiss/data/in-ear/Tin HiFi T4 Plus.csv
221,KEFINE Klean,Jaytiss,2.560144809502083,1.840854005157699,0.5638673917167166,2.0576798414679445,3.2766728795972564,4.947256918795306,8.2902132395561,20.0-19955.5,measurements/Jaytiss/data/in-ear/KEFINE Klean.csv
222,Fatfreq x HBB Deuce,Jaytiss,2.5655444946418933,1.9009861301673194,0.6129907672995262,2.2627112926505846,2.431497581364742,4.185105319932942,8.45451420005249,20.0-19955.5,measurements/Jaytiss/data/in-ear/Fatfreq x HBB Deuce.csv
